"user","track","artist","date","timestamp"
"nmwhite0131","Greet Death","Explosions in the Sky","10 Apr 2011, 02:50","1302403839"
"nmwhite0131","Yasmin the Light","Explosions in the Sky","10 Apr 2011, 02:58","1302404288"
"nmwhite0131","The Moon Is Down","Explosions in the Sky","10 Apr 2011, 03:05","1302404712"
"nmwhite0131","Quiet","This Will Destroy You","10 Apr 2011, 03:17","1302405458"
"nmwhite0131","The World Is Our ___","This Will Destroy You","10 Apr 2011, 03:26","1302406012"
"nmwhite0131","I Believe In Your Victory","This Will Destroy You","10 Apr 2011, 03:46","1302407214"
"nmwhite0131","Grandfather Clock","This Will Destroy You","10 Apr 2011, 03:53","1302407631"
"nmwhite0131","Happiness: We're All In It Together","This Will Destroy You","10 Apr 2011, 03:56","1302407789"
"nmwhite0131","There Are Some Remedies Worse Than the Disease","This Will Destroy You","10 Apr 2011, 04:05","1302408303"
"nmwhite0131","There Are Some Remedies Worse Than the Disease","This Will Destroy You","10 Apr 2011, 04:40","1302410432"
"nmwhite0131","Brutalism & The Worship Of The Machine","This Will Destroy You","10 Apr 2011, 04:46","1302410811"
"nmwhite0131","Freedom Blade","This Will Destroy You","10 Apr 2011, 04:58","1302411480"
"nmwhite0131","Narita","This Will Destroy You","10 Apr 2011, 05:02","1302411721"
"nmwhite0131","Notations","This Will Destroy You","10 Apr 2011, 05:05","1302411913"
"nmwhite0131","The End of the Beginning","God Is An Astronaut","10 Apr 2011, 05:08","1302412098"
"nmwhite0131","From Dust to the Beyond","God Is An Astronaut","10 Apr 2011, 05:12","1302412355"
"nmwhite0131","Ascend to Oblivion","God Is An Astronaut","10 Apr 2011, 05:17","1302412672"
"nmwhite0131","Coda","God Is An Astronaut","10 Apr 2011, 05:22","1302412973"
"nmwhite0131","Remembrance","God Is An Astronaut","10 Apr 2011, 05:27","1302413278"
"nmwhite0131","Point Pleasant","God Is An Astronaut","10 Apr 2011, 05:32","1302413538"
"nmwhite0131","Fall From the Stars","God Is An Astronaut","10 Apr 2011, 05:37","1302413841"
"nmwhite0131","Twilight","God Is An Astronaut","10 Apr 2011, 05:41","1302414109"
"nmwhite0131","Coma","God Is An Astronaut","10 Apr 2011, 05:46","1302414412"
"nmwhite0131","Route 666","God Is An Astronaut","10 Apr 2011, 05:48","1302414489"
"nmwhite0131","Lost Symphony","God Is An Astronaut","10 Apr 2011, 05:52","1302414763"
"nmwhite0131","Radau","God Is An Astronaut","10 Apr 2011, 05:58","1302415080"
"nmwhite0131","Forever","Drake","10 Apr 2011, 06:05","1302415515"
"nmwhite0131","Lust for Life","Drake","10 Apr 2011, 06:11","1302415874"
"nmwhite0131","Houstatlantavegas","Drake","10 Apr 2011, 06:14","1302416050"
"nmwhite0131","Monster (ft. Jay Z, Rick Ross, Nicki Minaj & Bon Iver)","Kanye West","10 Apr 2011, 06:27","1302416848"
"nmwhite0131","ET (ft. Kanye West)","Katy Perry","10 Apr 2011, 06:36","1302417363"
"nmwhite0131","S&M","Rihanna","10 Apr 2011, 06:40","1302417620"
"nmwhite0131","What's My Name (ft. Drake)","Rihanna","10 Apr 2011, 06:44","1302417864"
"nmwhite0131","Cheers (Drink to That)","Rihanna","10 Apr 2011, 06:48","1302418127"
"nmwhite0131","Fading","Rihanna","10 Apr 2011, 06:53","1302418395"
"nmwhite0131","Only Girl (In the World)","Rihanna","10 Apr 2011, 06:56","1302418595"
"nmwhite0131","California King Bed","Rihanna","10 Apr 2011, 07:00","1302418830"
"nmwhite0131","Man Down","Rihanna","10 Apr 2011, 07:04","1302419082"
"nmwhite0131","Raining Men (ft. Nicki Minaj)","Rihanna","10 Apr 2011, 07:09","1302419349"
"nmwhite0131","Complicated","Rihanna","10 Apr 2011, 07:12","1302419573"
"nmwhite0131","Skin","Rihanna","10 Apr 2011, 07:17","1302419831"
"nmwhite0131","Love the Way You Lie (Part II) (ft. Eminem)","Rihanna","10 Apr 2011, 07:22","1302420135"
"nmwhite0131","S&M","Rihanna","10 Apr 2011, 07:27","1302420431"
"nmwhite0131","Day One","Explosions in the Sky","10 Apr 2011, 21:25","1302470719"
"nmwhite0131","Day Two","Explosions in the Sky","10 Apr 2011, 21:29","1302470998"
"nmwhite0131","Day Three","Explosions in the Sky","10 Apr 2011, 21:33","1302471226"
"nmwhite0131","Day Four","Explosions in the Sky","10 Apr 2011, 21:38","1302471503"
"nmwhite0131","Day Five","Explosions in the Sky","10 Apr 2011, 21:42","1302471762"
"nmwhite0131","Day Six","Explosions in the Sky","10 Apr 2011, 21:50","1302472211"
"nmwhite0131","Day Seven","Explosions in the Sky","10 Apr 2011, 23:18","1302477480"
"nmwhite0131","Day Eight","Explosions in the Sky","10 Apr 2011, 23:22","1302477743"
"nmwhite0131","Greet Death","Explosions in the Sky","10 Apr 2011, 23:24","1302477899"
"nmwhite0131","Yasmin the Light","Explosions in the Sky","10 Apr 2011, 23:32","1302478338"
"nmwhite0131","The Moon Is Down","Explosions in the Sky","10 Apr 2011, 23:39","1302478762"
"nmwhite0131","Have You Passed Through This Night?","Explosions in the Sky","10 Apr 2011, 23:49","1302479365"
"nmwhite0131","A Poor Man's Memory","Explosions in the Sky","10 Apr 2011, 23:56","1302479804"
"nmwhite0131","With Tired Eyes, Tired Minds, Tired Souls, We Slept","Explosions in the Sky","11 Apr 2011, 00:02","1302480169"
"nmwhite0131","Robot Rock","Daft Punk","11 Apr 2011, 00:11","1302480691"
"nmwhite0131","Steam Machine","Daft Punk","11 Apr 2011, 00:16","1302480981"
"nmwhite0131","Make Love","Daft Punk","11 Apr 2011, 00:21","1302481304"
"nmwhite0131","The Brainwasher","Daft Punk","11 Apr 2011, 00:26","1302481596"
"nmwhite0131","Television Rules The Nation","Daft Punk","11 Apr 2011, 00:31","1302481868"
"nmwhite0131","Technologic","Daft Punk","11 Apr 2011, 00:35","1302482157"
"nmwhite0131","If I Were a Boy","Beyoncé","11 Apr 2011, 00:42","1302482571"
"nmwhite0131","Halo","Beyoncé","11 Apr 2011, 00:47","1302482822"
"nmwhite0131","Disappear","Beyoncé","11 Apr 2011, 00:51","1302483085"
"nmwhite0131","Broken-Hearted Girl","Beyoncé","11 Apr 2011, 00:55","1302483355"
"nmwhite0131","Ave Maria","Beyoncé","11 Apr 2011, 01:00","1302483635"
"nmwhite0131","Satellites","Beyoncé","11 Apr 2011, 01:04","1302483858"
"nmwhite0131","Single Ladies (Put a Ring on It)","Beyoncé","11 Apr 2011, 01:07","1302484046"
"nmwhite0131","Radio","Beyoncé","11 Apr 2011, 01:10","1302484240"
"nmwhite0131","Diva","Beyoncé","11 Apr 2011, 01:14","1302484460"
"nmwhite0131","Sweet Dreams","Beyoncé","11 Apr 2011, 01:17","1302484662"
"nmwhite0131","Video Phone","Beyoncé","11 Apr 2011, 01:21","1302484871"
"nmwhite0131","If I Were a Boy","Beyoncé","11 Apr 2011, 01:24","1302485086"
"nmwhite0131","Halo","Beyoncé","11 Apr 2011, 01:28","1302485337"
"nmwhite0131","Lightness","Death Cab for Cutie","11 Apr 2011, 01:31","1302485506"
"nmwhite0131","Title and Registration","Death Cab for Cutie","11 Apr 2011, 01:35","1302485719"
"nmwhite0131","Expo '86","Death Cab for Cutie","11 Apr 2011, 01:39","1302485940"
"nmwhite0131","The Sound of Settling","Death Cab for Cutie","11 Apr 2011, 03:18","1302491934"
"nmwhite0131","Tiny Vessels","Death Cab for Cutie","11 Apr 2011, 03:21","1302492069"
"nmwhite0131","Malabar Front","If These Trees Could Talk","11 Apr 2011, 03:28","1302492507"
"nmwhite0131","A Mutiny","Red Sparowes","11 Apr 2011, 03:36","1302492994"
"nmwhite0131","Some Are White Light","Caspian","11 Apr 2011, 03:42","1302493327"
"nmwhite0131","Screaming At Anything That Moved","Gifts from Enola","11 Apr 2011, 03:47","1302493656"
"nmwhite0131","Carpe","Russian Circles","11 Apr 2011, 03:55","1302494143"
"nmwhite0131","Mithridate","The Evpatoria Report","11 Apr 2011, 04:04","1302494693"
"nmwhite0131","K-141 KYPCK","EF","11 Apr 2011, 04:15","1302495351"
"nmwhite0131","International Waters","You.May.Die.In.The.Desert","11 Apr 2011, 04:23","1302495824"
"nmwhite0131","Epochs in Dmaj","Caspian","11 Apr 2011, 04:33","1302496387"
"nmwhite0131","Hexed All","Russian Circles","11 Apr 2011, 04:36","1302496588"
"nmwhite0131","Signal Tree","If These Trees Could Talk","11 Apr 2011, 04:41","1302496860"
"nmwhite0131","A Swarm","Red Sparowes","11 Apr 2011, 04:46","1302497186"
"nmwhite0131","White Noise","Mogwai","13 Apr 2011, 04:09","1302667754"
"nmwhite0131","Mexican Grand Prix","Mogwai","13 Apr 2011, 04:14","1302668058"
"nmwhite0131","Rano Pano","Mogwai","13 Apr 2011, 04:19","1302668375"
"nmwhite0131","Death Rays","Mogwai","13 Apr 2011, 04:23","1302668597"
"nmwhite0131","San Pedro","Mogwai","13 Apr 2011, 04:29","1302668958"
"nmwhite0131","Letters to the Metro","Mogwai","13 Apr 2011, 04:32","1302669165"
"nmwhite0131","George Square Thatcher Death P","Mogwai","13 Apr 2011, 04:37","1302669445"
"nmwhite0131","How to Be a Werewolf","Mogwai","13 Apr 2011, 04:41","1302669685"
"nmwhite0131","Too Raging to Cheers","Mogwai","13 Apr 2011, 04:47","1302670067"
"nmwhite0131","You're Lionel Richie","Mogwai","13 Apr 2011, 04:52","1302670337"
"nmwhite0131","Auto Rock","Mogwai","13 Apr 2011, 05:00","1302670847"
"nmwhite0131","Glasgow Mega-Snake","Mogwai","13 Apr 2011, 05:05","1302671105"
"nmwhite0131","Acid Food","Mogwai","13 Apr 2011, 05:08","1302671320"
"nmwhite0131","Fragile","God Is An Astronaut","13 Apr 2011, 05:12","1302671564"
"nmwhite0131","All Is Violent, All Is Bright","God Is An Astronaut","13 Apr 2011, 05:17","1302671840"
"nmwhite0131","Forever Lost","God Is An Astronaut","13 Apr 2011, 05:21","1302672094"
"nmwhite0131","Fire Flies and Empty Skies","God Is An Astronaut","13 Apr 2011, 05:29","1302672578"
"nmwhite0131","A Deafening Distance","God Is An Astronaut","13 Apr 2011, 05:33","1302672814"
"nmwhite0131","Infinite Horizons","God Is An Astronaut","13 Apr 2011, 05:39","1302673195"
"nmwhite0131","Suicide by Star","God Is An Astronaut","13 Apr 2011, 05:42","1302673343"
"nmwhite0131","Remembrance Day","God Is An Astronaut","13 Apr 2011, 05:47","1302673621"
"nmwhite0131","Dust and Echoes","God Is An Astronaut","13 Apr 2011, 05:51","1302673878"
"nmwhite0131","When Everything Dies","God Is An Astronaut","13 Apr 2011, 05:55","1302674132"
"nmwhite0131","The End of the Beginning","God Is An Astronaut","13 Apr 2011, 06:02","1302674556"
"nmwhite0131","From Dust to the Beyond","God Is An Astronaut","13 Apr 2011, 06:06","1302674813"
"nmwhite0131","Ascend to Oblivion","God Is An Astronaut","13 Apr 2011, 06:12","1302675130"
"nmwhite0131","Coda","God Is An Astronaut","13 Apr 2011, 06:17","1302675431"
"nmwhite0131","Remembrance","God Is An Astronaut","13 Apr 2011, 06:22","1302675736"
"nmwhite0131","Point Pleasant","God Is An Astronaut","13 Apr 2011, 06:26","1302675996"
"nmwhite0131","Fall From the Stars","God Is An Astronaut","13 Apr 2011, 06:31","1302676299"
"nmwhite0131","Twilight","God Is An Astronaut","13 Apr 2011, 06:36","1302676567"
"nmwhite0131","Coma","God Is An Astronaut","13 Apr 2011, 06:41","1302676870"
"nmwhite0131","Route 666","God Is An Astronaut","13 Apr 2011, 06:42","1302676947"
"nmwhite0131","Lost Symphony","God Is An Astronaut","13 Apr 2011, 06:50","1302677418"
"nmwhite0131","Tri-State","Above & Beyond","13 Apr 2011, 06:52","1302677574"
"nmwhite0131","Home","Above & Beyond","13 Apr 2011, 06:57","1302677821"
"nmwhite0131","You Should Have Killed Me When You Had The Chance","A Day to Remember","13 Apr 2011, 07:04","1302678267"
"nmwhite0131","405 (acoustic)","Death Cab for Cutie","13 Apr 2011, 07:08","1302678510"
"nmwhite0131","Sunset Soon Forgotten","Iron & Wine","13 Apr 2011, 07:12","1302678726"
"nmwhite0131","Naked As We Came","Iron & Wine","13 Apr 2011, 07:15","1302678938"
"nmwhite0131","Cinders And Smoke","Iron & Wine","13 Apr 2011, 07:18","1302679091"
"nmwhite0131","On To The Next One (ft. Swizz Beats)","Jay-Z","13 Apr 2011, 07:24","1302679440"
"nmwhite0131","Intro","Jay-Z","13 Apr 2011, 07:28","1302679737"
"nmwhite0131","Pray","Jay-Z","13 Apr 2011, 07:30","1302679858"
"nmwhite0131","American Dreamin'","Jay-Z","13 Apr 2011, 07:35","1302680122"
"nmwhite0131","Hello Brooklyn 2.0 (ft. Lil Wayne)","Jay-Z","13 Apr 2011, 07:40","1302680410"
"nmwhite0131","No Hook","Jay-Z","13 Apr 2011, 07:49","1302680971"
"nmwhite0131","Roc Boys (And The Winner Is)","Jay-Z","13 Apr 2011, 07:52","1302681165"
"nmwhite0131","Sweet","Jay-Z","13 Apr 2011, 07:56","1302681418"
"nmwhite0131","I Know","Jay-Z","13 Apr 2011, 08:00","1302681624"
"nmwhite0131","Party Life","Jay-Z","13 Apr 2011, 08:04","1302681846"
"nmwhite0131","Ignorant Shit","Jay-Z","13 Apr 2011, 08:08","1302682116"
"nmwhite0131","Say Hello","Jay-Z","13 Apr 2011, 08:12","1302682337"
"nmwhite0131","Success (ft. NaS)","Jay-Z","13 Apr 2011, 08:17","1302682664"
"nmwhite0131","Fallin'","Jay-Z","13 Apr 2011, 08:21","1302682874"
"nmwhite0131","Blue Magic","Jay-Z","13 Apr 2011, 08:25","1302683120"
"nmwhite0131","American Gangster","Jay-Z","13 Apr 2011, 08:29","1302683370"
"nmwhite0131","Interlude","Jay-Z","13 Apr 2011, 08:33","1302683591"
"nmwhite0131","December 4th","Jay-Z","13 Apr 2011, 08:34","1302683675"
"nmwhite0131","Lost in the woods","Ludique","13 Apr 2011, 18:03","1302717795"
"nmwhite0131","Sex Madness","Ludique","13 Apr 2011, 18:08","1302718138"
"nmwhite0131","You Got Served (Progressive House)","Ludique","13 Apr 2011, 18:13","1302718417"
"nmwhite0131","HAL 9000","Ludique","13 Apr 2011, 18:17","1302718640"
"nmwhite0131","Nightfall (IDM)","Ludique","13 Apr 2011, 18:23","1302718999"
"nmwhite0131","ROTOR","Ludique","13 Apr 2011, 19:22","1302722538"
"nmwhite0131","Der Zauberer (IDM)","Ludique","13 Apr 2011, 19:37","1302723437"
"nmwhite0131","Lost in the woods","Ludique","13 Apr 2011, 19:44","1302723855"
"nmwhite0131","Sex Madness","Ludique","13 Apr 2011, 19:49","1302724198"
"nmwhite0131","Malabar Front","If These Trees Could Talk","14 Apr 2011, 03:19","1302751156"
"nmwhite0131","Smoke Stacks","If These Trees Could Talk","14 Apr 2011, 03:42","1302752559"
"nmwhite0131","The Friscalating Dusklight","If These Trees Could Talk","14 Apr 2011, 03:53","1302753209"
"nmwhite0131","Signal Tree","If These Trees Could Talk","14 Apr 2011, 03:58","1302753481"
"nmwhite0131","The Death of Paradigm","If These Trees Could Talk","14 Apr 2011, 04:03","1302753805"
"nmwhite0131","41°4'23n, -81°31'4w","If These Trees Could Talk","14 Apr 2011, 04:07","1302754051"
"nmwhite0131","From Roots to Needles","If These Trees Could Talk","14 Apr 2011, 04:11","1302754262"
"nmwhite0131","What's in the Ground Belongs to You","If These Trees Could Talk","14 Apr 2011, 04:17","1302754664"
"nmwhite0131","Terra Incognita","If These Trees Could Talk","14 Apr 2011, 04:21","1302754918"
"nmwhite0131","Above the Earth","If These Trees Could Talk","14 Apr 2011, 04:22","1302754975"
"nmwhite0131","Below the Sky","If These Trees Could Talk","14 Apr 2011, 04:25","1302755114"
"nmwhite0131","The Sun is in the North","If These Trees Could Talk","14 Apr 2011, 04:32","1302755555"
"nmwhite0131","Thirty-Six Silos","If These Trees Could Talk","14 Apr 2011, 04:38","1302755900"
"nmwhite0131","The Flames of Herostratus","If These Trees Could Talk","14 Apr 2011, 04:43","1302756180"
"nmwhite0131","Rebuilding the Temple of Artemis","If These Trees Could Talk","14 Apr 2011, 04:48","1302756514"
"nmwhite0131","Deus Ex Machina","If These Trees Could Talk","14 Apr 2011, 04:53","1302756820"
"nmwhite0131","Fragile","God Is An Astronaut","14 Apr 2011, 04:59","1302757196"
"nmwhite0131","All Is Violent, All Is Bright","God Is An Astronaut","14 Apr 2011, 05:04","1302757472"
"nmwhite0131","Forever Lost","God Is An Astronaut","14 Apr 2011, 05:08","1302757726"
"nmwhite0131","Fire Flies and Empty Skies","God Is An Astronaut","14 Apr 2011, 05:15","1302758108"
"nmwhite0131","A Deafening Distance","God Is An Astronaut","14 Apr 2011, 05:19","1302758343"
"nmwhite0131","Infinite Horizons","God Is An Astronaut","14 Apr 2011, 05:22","1302758573"
"nmwhite0131","Suicide by Star","God Is An Astronaut","14 Apr 2011, 05:25","1302758721"
"nmwhite0131","Remembrance Day","God Is An Astronaut","14 Apr 2011, 05:29","1302758999"
"nmwhite0131","Dust and Echoes","God Is An Astronaut","14 Apr 2011, 05:34","1302759256"
"nmwhite0131","When Everything Dies","God Is An Astronaut","14 Apr 2011, 05:38","1302759509"
"nmwhite0131","The End of the Beginning","God Is An Astronaut","14 Apr 2011, 05:48","1302760110"
"nmwhite0131","From Dust to the Beyond","God Is An Astronaut","14 Apr 2011, 05:52","1302760366"
"nmwhite0131","Ascend to Oblivion","God Is An Astronaut","14 Apr 2011, 05:58","1302760683"
"nmwhite0131","Coda","God Is An Astronaut","14 Apr 2011, 06:03","1302760984"
"nmwhite0131","Remembrance","God Is An Astronaut","14 Apr 2011, 06:08","1302761289"
"nmwhite0131","Point Pleasant","God Is An Astronaut","14 Apr 2011, 06:12","1302761549"
"nmwhite0131","Fall From the Stars","God Is An Astronaut","14 Apr 2011, 06:17","1302761852"
"nmwhite0131","Twilight","God Is An Astronaut","14 Apr 2011, 06:22","1302762120"
"nmwhite0131","Coma","God Is An Astronaut","14 Apr 2011, 06:27","1302762424"
"nmwhite0131","Route 666","God Is An Astronaut","14 Apr 2011, 06:28","1302762500"
"nmwhite0131","Lost Symphony","God Is An Astronaut","14 Apr 2011, 06:32","1302762775"
"nmwhite0131","Radau","God Is An Astronaut","14 Apr 2011, 06:38","1302763091"
"nmwhite0131","Far From Refuge","God Is An Astronaut","14 Apr 2011, 06:44","1302763443"
"nmwhite0131","Sunrise In Aries","God Is An Astronaut","14 Apr 2011, 06:50","1302763859"
"nmwhite0131","Grace Descending","God Is An Astronaut","14 Apr 2011, 06:55","1302764124"
"nmwhite0131","New Years End","God Is An Astronaut","14 Apr 2011, 07:00","1302764458"
"nmwhite0131","Darkfall","God Is An Astronaut","14 Apr 2011, 07:05","1302764717"
"nmwhite0131","Tempus Horizon","God Is An Astronaut","14 Apr 2011, 07:09","1302764940"
"nmwhite0131","Moksha","Caspian","14 Apr 2011, 07:11","1302765095"
"nmwhite0131","Some Are White Light","Caspian","14 Apr 2011, 07:20","1302765644"
"nmwhite0131","Sea Lawn","Caspian","14 Apr 2011, 07:26","1302765970"
"nmwhite0131","Crawlspace","Caspian","14 Apr 2011, 07:31","1302766294"
"nmwhite0131","Book IX","Caspian","14 Apr 2011, 07:39","1302766751"
"nmwhite0131","The Dropsonde","Caspian","14 Apr 2011, 07:44","1302767095"
"nmwhite0131","Brombie","Caspian","14 Apr 2011, 07:47","1302767220"
"nmwhite0131","Our Breath In Winter","Caspian","14 Apr 2011, 07:52","1302767578"
"nmwhite0131","The Dove","Caspian","14 Apr 2011, 07:56","1302767781"
"nmwhite0131","The Only Moment We Were Alone","Explosions in the Sky","14 Apr 2011, 08:02","1302768149"
"nmwhite0131","Six Days At The Bottom Of The Ocean","Explosions in the Sky","14 Apr 2011, 08:12","1302768764"
"nmwhite0131","Memorial","Explosions in the Sky","14 Apr 2011, 08:21","1302769287"
"nmwhite0131","Your Hand in Mine","Explosions in the Sky","14 Apr 2011, 08:30","1302769817"
"nmwhite0131","From West Texas","Explosions in the Sky","14 Apr 2011, 08:34","1302770065"
"nmwhite0131","Our Last Days as Children","Explosions in the Sky","14 Apr 2011, 08:37","1302770227"
